movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt14338258,Borrder,2023,,140 min,"Action, Thriller",,Revolves around patriotism and how a military officer runs an anti-terrorist operation.,Arivazhagan Venkatachalam,/name/nm3942648/,"Arun Vijay, 
Regina Cassandra, 
Stefy Patel, 
Bagavathi Perumal","/name/nm4521975/,/name/nm5294556/,/name/nm10146091/,/name/nm5408984/",,
tt4312676,Aambala,2015,Not Rated,146 min,"Action, Comedy",4.6,"Saravanan and his two brothers go to their native village to make peace between their estranged father and three aunts, who hate their brother for having murdered their father.",Sundar C.,/name/nm1326535/,"Vishal, 
Hansika Motwani, 
Prabhu, 
Vaibhav Reddy","/name/nm1953187/,/name/nm1394426/,/name/nm0694893/,/name/nm3163817/",1144,
tt4916744,Karate Kill,2016,,89 min,"Action, Horror",5.3,"When a mysterious loner and Karate master Kenji's little sister goes missing in Los Angeles, whoever stands in his way of finding her will face the wrath of a lethal KARATE KILL!",Kurando Mitsutake,/name/nm1562288/,"Kirk Geiger, 
Asami, 
David Sakurai, 
Carlee Baker","/name/nm0311912/,/name/nm1995372/,/name/nm2077159/,/name/nm2768721/",441,
tt0068599,Fly Me,1973,R,74 min,"Action, Drama",4.7,Stewardesses battle kung fu killers.,"Cirio H. Santiago, 
Jonathan Demme, 
Curtis Hanson",/name/nm0379391/,"Pat Anderson, 
Lenore Kasdorf, 
Lyllah Torena, 
Richard Young","/name/nm0001129/,/name/nm0000436/,/name/nm0027264/,/name/nm0440466/,/name/nm0867945/,/name/nm0949985/",241,
tt0373786,Devilman,2004,,116 min,"Action, Fantasy, Horror",3.9,"Based on Gô Nagai's manga, about mild-mannered teenager Akira Fudô, who merges with a demon to fight other demons.",Hiroyuki Nasu,/name/nm0622052/,"Hisato Izaki, 
Yûsuke Izaki, 
Ayana Sakai, 
Ryûdô Uzaki","/name/nm1523599/,/name/nm1523600/,/name/nm1119539/,/name/nm0882691/",1177,
tt0077558,Five Superfighters,1979,,95 min,"Action, Drama",6.4,Three young martial arts students and their teacher are beaten up badly by a wandering man who proclaims himself ''a corrector of bad kung-fu.'' Determined to avenge their teacher and ...                See full summary »,Mar Lo,/name/nm0516323/,"Chiu-Sing Hau, 
Siu-Hung Leung, 
Austin Wai, 
Mo Yuen","/name/nm0369129/,/name/nm0504900/,/name/nm0906402/,/name/nm0297653/",302,
tt12773826,The Last Mark,2022,,85 min,"Action, Crime, Thriller",4.4,"After a young woman witnesses a mob hit, a seasoned assassin and his psychotic partner must track her down before she turns them in, but she proves to be the hardest mark to kill.",Reem Morsi,/name/nm3907840/,"Alexia Fast, 
Shawn Doyle, 
Josh Cruddas, 
Bryce Hodgson","/name/nm2145177/,/name/nm0236495/,/name/nm4145157/,/name/nm0961093/",234,
tt0459605,Eklavya: The Royal Guard,2007,Not Rated,105 min,"Action, Drama, Mystery",6.1,"As the kingdom of Devigarh comes apart at the seams, an aging bodyguard attempts to protect the Royal Family, as well as keep its darkest secrets from ever coming to light.",Vidhu Vinod Chopra,/name/nm0006765/,"Amitabh Bachchan, 
Saif Ali Khan, 
Sanjay Dutt, 
Vidya Balan","/name/nm0000821/,/name/nm0451307/,/name/nm0004569/,/name/nm1799038/",3386,1100762
tt6405208,Mufti,2017,,152 min,"Action, Drama, Thriller",7.9,"An undercover cop goes into the big bad world (Ronapura), an place taken over by a don, where his safety may be compromised.",Narthan,/name/nm8696061/,"Prakash Belawadi, 
Shivarajkumar, 
Shanvi Srivastava, 
Chaya Singh","/name/nm1388463/,/name/nm3462447/,/name/nm4980806/,/name/nm1495762/",1853,
tt5207204,Panfilov's 28,2016,PG-13,121 min,"Action, Drama, History",6.7,"In November 1941, remaining squad of Soviet soldiers must stop a column of Nazi Germany tanks.","Kim Druzhinin, 
Andrey Shalopa",/name/nm3898042/,"Maksim Abrosimov, 
Sergey Agafonov, 
Pavel Aseev, 
Ivan Batarev","/name/nm7735600/,/name/nm7735599/,/name/nm3541687/,/name/nm9148745/,/name/nm4670184/",5625,
tt6422938,Destruction Los Angeles,2017,Not Rated,93 min,"Action, Adventure, Thriller",3.9,"A fatal explosion and sudden earthquake rock Los Angeles, and reporter John Benson seizes his chance to cover the breaking news of increasing seismic activity.",Tibor Takács,/name/nm0847749/,"Craig Sheffer, 
Cynthia Watros, 
Romeo Miller, 
Robert Giardina","/name/nm0001729/,/name/nm0914475/,/name/nm0999075/,/name/nm1179550/",2580,
tt4685784,Shanghai Dawn,,,,"Action, Comedy",,"The continuing adventures of former Chinese Imperial guard Chon Wang and American bandit, Roy O'Bannon.",Jared Hess,/name/nm0381478/,,,,
tt0135161,Bhai,1997,,147 min,"Action, Drama",5.3,A simpleton turns into a gangster after his younger brother is killed and sets out for revenge on the perpetrators who destroyed his life.,Deepak S. Shivdasani,/name/nm2577595/,"Suniel Shetty, 
Pooja Batra, 
Sonali Bendre, 
Shakti Kapoor","/name/nm0792911/,/name/nm0061223/,/name/nm0007114/,/name/nm0007106/",437,
tt11798702,El Ángel De La Muerte,2020,,,"Action, Drama",,"A retired hitman, (Ángel Colonel), lives a peaceful life with his daughter and wife, but everything changes in a horse race. When Alex Vega, the gangster's brother, crosses the road, that's...                See full summary »",Heruz Argenis,/name/nm8068275/,"Rey Cantu, 
Carlos Samperio, 
Manelly Zepeda, 
Vanessa Castellanos","/name/nm3325449/,/name/nm0760076/,/name/nm8178567/,/name/nm11354675/",,
tt0059474,Motorpsycho!,1965,,74 min,"Action, Thriller",5.9,"Three bad boy motorcyclists get kicks raping women and generally being a nuisance. When they rape a veterinarian's wife, he takes exception and pursues them, teaming up with a Cajun woman ...                See full summary »",Russ Meyer,/name/nm0000540/,"Haji, 
Alex Rocco, 
Steve Oliver, 
Lane Carroll","/name/nm0354486/,/name/nm0733678/,/name/nm0647005/,/name/nm0140889/",1554,
tt4514660,Terror Birds,2016,Unrated,87 min,"Action, Adventure, Comedy",3.5,"When Maddy Stern discovers her father has gone missing during a routine birdwatching excursion, she and her college pals trek out into the wilderness to find him, only to end up in a ...                See full summary »",Sean Cain,/name/nm2113026/,"Jessica Lee Keller, 
Lindsey Sporrer, 
Greg Evigan, 
Leslie Easterbrook","/name/nm1222294/,/name/nm4739883/,/name/nm0263760/,/name/nm0247579/",469,
tt6772978,Remo Williams 2: The Adventure Continues,2017,,62 min,"Action, Adventure, Comedy",6.2,A hero who doesn't exist must save America from another enemy we never knew we had.,Luke S. Goljan,/name/nm1355137/,"Jim Ford, 
Joe Goljan, 
Patrick King, 
Jeremy Scanlon","/name/nm2007000/,/name/nm1355136/,/name/nm1353792/,/name/nm8919469/",8,
tt3807778,Revenge of the Tigress,2001,,105 min,Action,8.2,"Jungle woman Sherni objects when greedy hunters invade the forest, killing the animals for their tusks and hides.",Kanti Shah,/name/nm1328135/,"Sapna Sappu, 
Amit Pachori, 
Junior Johnny Lever, 
Anil Nagrath","/name/nm0764598/,/name/nm0655368/,/name/nm7378712/,/name/nm1031555/",28,
tt0074703,J.D.'s Revenge,1976,R,96 min,"Action, Horror, Thriller",6,"Murdered on Bourbon Street in 1942 New Orleans, a gangster returns from the dead 34 years later possessing the body of a young, black law student in his quest for revenge.",Arthur Marks,/name/nm0548769/,"Glynn Turman, 
Louis Gossett Jr., 
Joan Pringle, 
Carl W. Crudup","/name/nm0877270/,/name/nm0001283/,/name/nm0697824/,/name/nm0189954/",1309,
tt1291122,Duke Nukem,I,,,"Action, Horror, Sci-Fi",,Plot unknown. Feature film based on the video game 'Duke Nukem',John Cena,/name/nm1078479/,,,,
tt14999738,Mishan Impossible,2022,,134 min,"Action, Comedy, Drama",6.5,"The adventures of three young boys, who want to capture India's most-wanted fugitive Dawood Ibrahim.",Swaroop Rsj,/name/nm10633987/,"Jay Chandra, 
Johnson D M, 
Jayateertha, 
Viswanath Mandalika","/name/nm11641453/,/name/nm13423379/,/name/nm12737290/,/name/nm10704472/",896,
tt3259178,Free Fall,2014,R,90 min,"Action, Crime, Thriller",4.5,"An employee, working for Gault Capital in L.A, gets targeted by a ruthless assassin and locked in the elevator after she uncovers a chilling secret.",Malek Akkad,/name/nm0015443/,"D.B. Sweeney, 
Sarah Butler, 
Malcolm McDowell, 
Ian Gomez","/name/nm0000665/,/name/nm1713632/,/name/nm0000532/,/name/nm0327020/",2083,
tt0416316,Wolfhound,2006,R,136 min,"Action, Adventure, Fantasy",5.7,"Doomed to die, he managed to survive, and now his mission is to avenge the annihilation of his tribe. He is the great warrior who calls himself Volkodav, and he is the last man from the ...                See full summary »",Nikolay Lebedev,/name/nm0495536/,"Aleksandr Bukharov, 
Oksana Akinshina, 
Igor Petrenko, 
Eugenia Tudorascu","/name/nm1682614/,/name/nm0968541/,/name/nm1214581/,/name/nm0876131/",4105,
tt0808240,Turks in Space,2006,Not Rated,110 min,"Action, Comedy, Sci-Fi",1.5,A family of Turks try to adapt to life in a new solar system.,Kartal Tibet,/name/nm0862605/,"Cüneyt Arkin, 
Miraç Bayramoglu, 
Haldun Boysan, 
Berda Ceyhan","/name/nm0035067/,/name/nm2552463/,/name/nm0102403/,/name/nm3348024/",16375,
tt1311638,Aegan,2008,Not Rated,170 min,"Action, Comedy, Drama",4.5,"Fast-paced and fiery, this action drama delves into the fluctuating fortunes in the life of an undercover operative, under orders to join a college on a mission to catch a terrorist, who has targeted a specific student.",Raju Sundaram,/name/nm0839045/,"Ajith Kumar, 
Nayanthara, 
Navdeep, 
Piaa Bajpai","/name/nm0015001/,/name/nm1521381/,/name/nm1963406/,/name/nm3170829/",1751,
tt5504930,World War 3,,,,"Action, Sci-Fi",,An examination of what the world might look like in the future of the 21st century.,Sam Raimi,/name/nm0000600/,,,,
tt10782784,Toy Story 2: Live Action,2023,,92 min,"Action, Comedy",,A full featured live-action remake of Toy Story 2,Shahzaib Yaqoob,/name/nm13866166/,"Jude Forsey, 
Alex Murphy, 
Kat Bolton","/name/nm9603733/,/name/nm8416563/,/name/nm10902205/",,
tt0115693,Black Mask,1996,R,99 min,"Action, Adventure, Comedy",6,A survivor of a supersoldier project must fight his former comrades as a masked hero.,Daniel Lee,/name/nm0496752/,"Jet Li, 
Ching Wan Lau, 
Karen Mok, 
Françoise Yip","/name/nm0001472/,/name/nm0490513/,/name/nm0596297/,/name/nm0948123/",11897,12491455
tt0429078,Seven Swords,2005,Not Rated,153 min,"Action, Adventure, Fantasy",6.1,Seven warriors come together to protect a village from a diabolical General.,Hark Tsui,/name/nm0007139/,"Leon Lai, 
Donnie Yen, 
Charlie Yeung, 
Honglei Sun","/name/nm0481709/,/name/nm0947447/,/name/nm0947777/,/name/nm0838944/",9651,
tt11819890,Pokémon the Movie: Secrets of the Jungle,2020,TV-Y7,99 min,"Animation, Action, Adventure",6.4,"The story of Koko, a young boy raised by Pokémon, and the creation of a new bond between humans and Pokémon.",Tetsuo Yajima,/name/nm4114096/,"Sarah Natochenny, 
Kimlinh Tran, 
Edward Bosco, 
Kellen Goff","/name/nm2516299/,/name/nm3701406/,/name/nm2931292/,/name/nm6981965/",2169,
tt5197544,Baar Baar Dekho,2016,Not Rated,141 min,"Action, Comedy, Drama",5.4,The highs and lows of a romantic relationship are examined through flashbacks and flash-forwards.,Nitya Mehra,/name/nm1224429/,"Sidharth Malhotra, 
Katrina Kaif, 
Sayani Gupta, 
Kirti Adarkar","/name/nm3289096/,/name/nm1229940/,/name/nm4668046/,/name/nm7805689/",7378,612363
tt1255951,De Dana Dan,2009,Not Rated,162 min,"Action, Comedy, Crime",5.7,Two down on their luck men tries to kidnap a wealthy businesswoman's dog to demand a hefty ransom from her. Things goes haywire when the dog goes missing.,Priyadarshan,/name/nm0698184/,"Akshay Kumar, 
Suniel Shetty, 
Katrina Kaif, 
Sameera Reddy","/name/nm0474774/,/name/nm0792911/,/name/nm1229940/,/name/nm1213820/",9273,944979
tt0307507,The Stick Up,2002,R,97 min,"Action, Crime, Mystery",6.3,It's a quiet little town where nothing happens - until the day the bank is hit for half a million dollars by a thief wearing a clowns mask.,Rowdy Herrington,/name/nm0380705/,"James Spader, 
Leslie Stefanson, 
David Keith, 
John Livingston","/name/nm0000652/,/name/nm0005462/,/name/nm0001418/,/name/nm0515260/",1658,
tt0087742,The Vultures,1984,,106 min,"Action, Comedy, Drama",6.1,"In 1943 in Tunisia, a unit of the French Foreign Legion fights the Germans over possession of a bank treasure in gold bars.",Henri Verneuil,/name/nm0894577/,"Jean-Paul Belmondo, 
Jacques Villeret, 
Michel Constantin, 
Michel Creton","/name/nm0000901/,/name/nm0898317/,/name/nm0176039/,/name/nm0187649/",2109,
tt7128254,Goutham Nanda,2017,Not Rated,155 min,"Action, Drama, Thriller",6.4,The son of a billionaire decides to take an extreme step by leaving behind his riches and swapping his life with a depressed techie look-alike who wants to be a billionaire.,Sampath Nandi,/name/nm4214524/,"Gopichand, 
Hansika Motwani, 
Catherine Tresa, 
Mukesh Rishi","/name/nm1385228/,/name/nm1394426/,/name/nm5528429/,/name/nm0728262/",897,
tt7695014,Saheb Biwi Aur Gangster 3,2018,Not Rated,140 min,"Action, Crime, Drama",4.3,"The royal saga of deceit, conspiracy, greed and lust continues in the third installment of the series, as the Saheb and Biwi are pitted against an enemy and everyone involved is scheming ruthlessly for their own personal gain.",Tigmanshu Dhulia,/name/nm0223606/,"Sanjay Dutt, 
Jimmy Shergill, 
Mahie Gill, 
Chitrangda Singh","/name/nm0004569/,/name/nm0792116/,/name/nm2977124/,/name/nm1696711/",817,
tt21318954,Tai Chi Master,2022,,90 min,Action,6.3,Add a Plot,Niu Huan,/name/nm13860586/,"Yan Liu, 
Yue Wu, 
Chunzhong Zhang, 
Ming Can Zhang","/name/nm4718714/,/name/nm0974597/,/name/nm1422295/,/name/nm11431173/",18,
tt14442328,Jurassic Hunt,2021,R,84 min,"Action, Adventure, Sci-Fi",2.5,"Female adventurer Parker joins a crew of male trophy hunters in a remote wilderness park. Their goal: slaughter genetically recreated dinosaurs for sport using rifles, arrows, and grenades.",Hank Braxtan,/name/nm1802040/,"Courtney Loggins, 
Ruben Pla, 
Tarkan Dospil, 
Joston Theney","/name/nm8427448/,/name/nm0006604/,/name/nm2691161/,/name/nm2133820/",462,
tt4213806,Toro,2016,PG-13,105 min,"Action, Adventure, Crime",5.9,A former con man must be back to his old habits to save his older brother and niece from his ex boss and mentor.,Kike Maíllo,/name/nm1665932/,"Mario Casas, 
Luis Tosar, 
José Sacristán, 
Claudia Canal","/name/nm1832584/,/name/nm0869088/,/name/nm0755364/,/name/nm7969273/",3324,
tt7372728,Women of Mafia,2018,,138 min,"Action, Crime, Drama",4.8,A former police officer goes under cover in the mafia.,Patryk Vega,/name/nm1899656/,"Olga Boladz, 
Agnieszka Dygant, 
Aleksandra Poplawska, 
Katarzyna Warnke","/name/nm2848201/,/name/nm0245815/,/name/nm1728821/,/name/nm2983438/",1656,
tt0071278,Caravan to Vaccares,1974,PG,98 min,"Action, Mystery, Thriller",4.5,American Neil Bowman is traveling through France when he meets British photographer Lila. They are hired by French land owner Duc de Croyter to escort a Hungarian scientist to New York. But...                See full summary »,Geoffrey Reeve,/name/nm0716109/,"David Birney, 
Charlotte Rampling, 
Michael Lonsdale, 
Marcel Bozzuffi","/name/nm0083709/,/name/nm0001648/,/name/nm0003909/,/name/nm0102566/",397,
tt4187590,Battalion,2015,,120 min,"Action, Drama, History",6.4,"Russia, 1917, WWI. This is the story of the 1st Russian Women's Battalion of Death, formed as part of an ill-conceived propaganda ploy by the Russian Provisional Government in late May of 1917.",Dmitriy Meskhiev,/name/nm0581903/,"Lesya Andreeva, 
Mariya Antonova, 
Mariya Aronova, 
Nikolay Auzin","/name/nm7615325/,/name/nm6945284/,/name/nm0036924/,/name/nm6901979/",1600,
tt20220834,The Black Kaiser,,,,"Action, Thriller",,"The Black Kaiser known as the world's most lethal hitman, uncovers a deadly conspiracy protecting a powerful syndicate of killers, and becomes their number one target.",Jonas Åkerlund,/name/nm0959774/,Mads Mikkelsen,/name/nm0586568/,,
tt0117738,Steel Sharks,1997,R,94 min,Action,4.1,"In this undersea thriller, a United States chemist is captured by terrorists. But a rescue attempt by an elite group of Navy Seals goes wrong when they are captured. Now they must wage a silent war beneath the waves.",Rodney McDonald,/name/nm0567979/,"Gary Busey, 
Billy Dee Williams, 
Billy Warlock, 
Shaun Toub","/name/nm0000997/,/name/nm0001850/,/name/nm0912308/,/name/nm0869467/",443,
tt0030138,Flash Gordon's Trip to Mars,1938,Approved,299 min,"Action, Adventure, Family",7,"When a deadly Nitron ray strikes Earth, Flash Gordon and his friends travel to Mars to battle Ming the Merciless and his new ally Queen Azura.","Ford Beebe, 
Robert F. Hill, 
Frederick Stephani",/name/nm0066247/,"Buster Crabbe, 
Jean Rogers, 
Charles Middleton, 
Frank Shannon","/name/nm0384616/,/name/nm0826873/,/name/nm0185568/,/name/nm0736939/,/name/nm0585481/,/name/nm0788284/",999,
tt7031324,War of the Dragon,,,,Action,,A new generation of Superheroes and Super villains have arrived.,Stan Derain,/name/nm1379742/,"David Faustino, 
Nikki Leigh, 
Candace Kita, 
Traci Bingham","/name/nm0004910/,/name/nm5061226/,/name/nm0070452/,/name/nm0000943/",,
tt8764834,The Ronin Viking Wolf,,,,Action,,Add a Plot,Richard Carter,/name/nm8632945/,,,,
tt0049710,Samurai III: Duel at Ganryu Island,1956,TV-PG,105 min,"Action, Adventure, Drama",7.6,Musashi Miyamoto is challenged to a duel by a confident swordsman Sasaki Kojiro. He agrees to fight him in a year's time.,Hiroshi Inagaki,/name/nm0408348/,"Toshirô Mifune, 
Mariko Okada, 
Kôji Tsuruta, 
Kaoru Yachigusa","/name/nm0001536/,/name/nm0645422/,/name/nm0875465/,/name/nm0944779/",6336,
tt15327556,Polar,2022,,,"Action, Adventure, Thriller",4.5,Add a Plot,Alberto Palma,/name/nm1905559/,"Pedro Casablanc, 
Álvaro Cervantes, 
Stany Coppet, 
Marco Cáceres","/name/nm0142677/,/name/nm2024943/,/name/nm2610935/,/name/nm9803023/",13,
tt0180924,Poslednji krug u Monci,1989,,102 min,"Action, Thriller",7.8,"After spending seven years in prison, an outsider decides to establish his own way of justice in a decaying society.",Aleksandar Boskovic,/name/nm0097983/,"Dragan Nikolic, 
Vesna Stanojevic, 
Danilo 'Bata' Stojkovic, 
Predrag Ejdus","/name/nm0631877/,/name/nm0822663/,/name/nm0831262/,/name/nm0252222/",1696,
tt0085912,Mashaal,1984,Not Rated,162 min,"Action, Drama, Family",7.3,A chain of events changes Vinod's life - from honest journalist to black marketer to an underworld Don and a Racketeer in order to combat Vardhan.,Yash Chopra,/name/nm0007181/,"Anil Kapoor, 
Dilip Kumar, 
Waheeda Rehman, 
Rati Agnihotri","/name/nm0438463/,/name/nm0474801/,/name/nm0716851/,/name/nm0013159/",892,
tt7542312,Eternal Warrior,,,,"Action, Adventure, Fantasy",,"The Eternal Warrior has protected the Earth for more than 10,000 years from The Immortal Enemy - a monstrous, civilization killer.",Dave Bautista,/name/nm1176985/,,,,
tt0349941,Parola - Bilangguang walang rehas,2002,,94 min,"Action, Drama, Romance",8.6,"Mando (Tito Sotto), Evita (Vic Sotto), and Rene (Joey de Leon) will cross paths at a vacation home where they will discover the wonders surrounding it. Can they make it through the night ...                See full summary »",Baldo Marro,/name/nm1238309/,"Ace Espinosa, 
Emilio Garcia, 
Diding Andres, 
Ramon Baldomarro","/name/nm1259037/,/name/nm1047889/,/name/nm1304012/,/name/nm2981229/",21,
tt0050210,The Brain from Planet Arous,1957,Approved,71 min,"Action, Adventure, Horror",5.2,An evil alien brain from the planet Arous hijacks the body of an Earth scientist in order to control the Earth.,Nathan Juran,/name/nm0432846/,"John Agar, 
Joyce Meadows, 
Robert Fuller, 
Thomas Browne Henry","/name/nm0000730/,/name/nm0575050/,/name/nm0298333/,/name/nm0378015/",1679,
tt0070631,Santo vs. Doctor Death,1973,,95 min,"Action, Adventure, Sci-Fi",5.8,"Mexican Wrestler ""El Santo"" works with Interpol to stop a clever gang of art thieves in Madrid, Spain, lead by the genius Dr. Death.",Rafael Romero Marchent,/name/nm0739308/,"Santo, 
Carlos Romero Marchent, 
Helga Liné, 
George Rigaud","/name/nm0763803/,/name/nm0739305/,/name/nm0513298/,/name/nm0726546/",175,
tt0079147,Mad Monkey Kung Fu,1979,R,116 min,"Action, Comedy",6.7,"A disgraced former Kung Fu expert makes a living as a merchant with the help of a hot headed friend. When the men are harassed by gangsters, the merchant decided to teach his friend monkey boxing so they can defend their business.",Chia-Liang Liu,/name/nm0514906/,"Chia-Liang Liu, 
Hou Hsiao, 
Kara Wai, 
Lieh Lo","/name/nm0514906/,/name/nm0369136/,/name/nm0401192/,/name/nm0516316/",1051,
tt7262206,Karuppan,2017,,144 min,"Action, Thriller",5.5,"Kathir (Bobby Simha) has an interest for Anbu (Tanya Ravichandran), but due to family situations, she gets hitched to Karuppan (Vijay Sethupathi). What does Kathir do, to separate Karuppan and Anbu, and does he finally get to marry Anbu?","R. Panneerselvam, 
Sami Rajalingam",/name/nm5648017/,"Kishore Kumar G., 
Kaveri, 
Sharath Lohitashwa, 
Pasupathy","/name/nm11262032/,/name/nm3132784/,/name/nm0442641/,/name/nm5701208/,/name/nm1367730/",701,
tt0071189,The Bamboo House of Dolls,1973,R,110 min,"Action, Drama, Thriller",5.4,A nurse in a Japanese women's POW camp during World War II masterminds an escapee.,Chih-Hung Kuei,/name/nm0346640/,"Birte Tove, 
Lieh Lo, 
Hsieh Wang, 
Terry Liu","/name/nm0869855/,/name/nm0516316/,/name/nm0398782/,/name/nm0514940/",568,
tt0098690,Vampire vs Vampire,1989,,86 min,"Action, Comedy, Horror",6.1,"A priest discovers that the water supply in his village has been contaminated by bats, and while in the process of digging a well to find new water supply, he inadvertently unearths the corpse of an evil Western priest.",Ching-Ying Lam,/name/nm0482580/,"Ching-Ying Lam, 
Siu-Ho Chin, 
Fong Lui, 
Maria Cordero","/name/nm0482580/,/name/nm0157785/,/name/nm0514922/,/name/nm0179532/",471,
tt11427318,"From Today, It's My Turn: The Movie",2020,,114 min,"Action, Adventure, Comedy",6.3,"Three years after the event of the series, Takashi Mitsuhashi and Shinji Ito face the new enemies.",Yûichi Fukuda,/name/nm2279646/,"Kento Kaku, 
Kentaro Ito, 
Nana Seino, 
Kanna Hashimoto","/name/nm3002430/,/name/nm6050501/,/name/nm5979068/,/name/nm4388136/",526,
tt0118200,X,1996,R,100 min,"Animation, Action, Fantasy",6.1,"In 1999, a battle takes place between two factions of divine warriors for the fate of the world.",Rintarô,/name/nm0727336/,"Tomokazu Seki, 
Junko Iwao, 
Ken Narita, 
Tôru Furusawa","/name/nm0782840/,/name/nm0412585/,/name/nm0621454/,/name/nm0299208/",2739,142544
tt6594758,Kuttram 23,2017,Not Rated,151 min,"Action, Crime, Thriller",7.3,"An Assistant Commissioner of Police, Vetrimaaran (Arun Vijay), investigates a series of murders related to the medical industry.",Arivazhagan Venkatachalam,/name/nm3942648/,"Arun Vijay, 
Mahima Nambiar, 
Thambi Ramaiah, 
Amit Bhargav","/name/nm4521975/,/name/nm6446946/,/name/nm4446366/,/name/nm4533261/",2875,
tt0064403,Hannibal Brooks,1969,PG-13,101 min,"Action, Adventure, Comedy",6.6,"A prisoner of war working at a zoo gets the chance to escape from the Germans, so he does and he takes with him the elephant that he's been caring for. Together they head for the Swiss border and freedom.",Michael Winner,/name/nm0935382/,"Oliver Reed, 
John Alderton, 
Michael J. Pollard, 
Wolfgang Preiss","/name/nm0001657/,/name/nm0017596/,/name/nm0689488/,/name/nm0007234/",1579,
tt0135037,Venus Wars,1989,Not Rated,103 min,"Animation, Action, Drama",6.6,"Two thriving colonies, Ishtar and Aphrodia, exist on the planet Venus in the year 2089. War breaks out, and Ishtar invades Aphrodia, sweeping its residents, including motorcycle rider Hiro and his teammates, into the chaos of the conflict.",Yoshikazu Yasuhiko,/name/nm0946654/,"Katsuhide Uekusa, 
Yûko Mizutani, 
Eriko Hara, 
Yûko Sasaki","/name/nm1239089/,/name/nm0594730/,/name/nm0361662/,/name/nm0765838/",1812,
tt0106545,Future Cops,1993,Not Rated,95 min,"Action, Comedy, Sci-Fi",5.9,"Ryu, Dhalsim and Vega are sent out to stop M. Bison. They befriend a teenage school student and seek out Bison. Bison sends out his own soliders, Ken and Sagat.",Jing Wong,/name/nm0939147/,"Andy Lau, 
Jacky Cheung, 
Aaron Kwok, 
Chingmy Yau","/name/nm0490489/,/name/nm0156484/,/name/nm0477209/,/name/nm0946873/",1366,
tt0114424,Ten Brothers,1995,,100 min,"Action, Comedy, Fantasy",6,"A couple inherit a small farm where they find ten magic pearls that contain the spirits of fairies. When their farm is invaded, they swallow five pearls each and give birth to the fairies reborn as children with supernatural powers.",Lik-Chi Lee,/name/nm0497758/,"Kenny Bee, 
Man Cheung, 
Ashton Chen, 
Shao-Wen Hao","/name/nm0066223/,/name/nm0156522/,/name/nm0797679/,/name/nm0284015/",326,
tt16258156,KL Gangster 3,,,,Action,,Add a Plot,Syamsul Yusof,/name/nm3436850/,"Adi Putra, 
Aaron Aziz, 
Beto Kusyairy, 
Nabila Huda","/name/nm2866919/,/name/nm2096347/,/name/nm4376833/,/name/nm2144999/",,
tt11306352,Team of Two,,,,"Action, Comedy, Crime",,When facing the most dangerous criminal is easier than facing your new partner,Joss Gomez,/name/nm4547822/,"Joss Gomez, 
Motown Maurice, 
Marc Singer, 
Solecito Vazquez","/name/nm4547822/,/name/nm4737737/,/name/nm0001743/,/name/nm6469099/",,
tt0087594,The Last Hunter,1980,,95 min,"Action, Drama, Thriller",5.9,"During the Vietnam war, an American soldier gets trapped behind enemy lines. A squad of his buddies sets out to rescue him.",Antonio Margheriti,/name/nm0546672/,"David Warbeck, 
Tisa Farrow, 
Tony King, 
Bobby Rhodes","/name/nm0911285/,/name/nm0268533/,/name/nm0268094/,/name/nm0722388/",949,
tt12011442,Burn the Witch,2020,,63 min,"Animation, Action, Fantasy",6.7,Noel Niihashi and Ninny Spangcole are witch and protection agents for Wing Bind an organization for dragon conservation and management. Their mission is to protect and manage the dragons within London on behalf of the people.,Tatsurô Kawano,/name/nm8002994/,"Edward Bosco, 
Kira Buckland, 
Griffin Burns, 
Sean Chiplock","/name/nm2931292/,/name/nm2299231/,/name/nm4232585/,/name/nm5168315/",993,
tt26570494,The Getback,,,,"Action, Comedy, Drama",,"A hard-living bounty hunter finds and captures a dangerous yet wise-ass criminal, but then the two must work together to evade the crooked cops and heavily armed mercenaries trying to kill them both.",Jared Cohn,/name/nm1714788/,"Dermot Mulroney, 
Theo Rossi, 
Kim Coates, 
Shane Paul McGhie","/name/nm0000551/,/name/nm0744331/,/name/nm0167649/,/name/nm6341784/",,
tt6387472,Chakravarthy,2017,,156 min,"Action, Crime",6.3,"Shankar, a humble and care free youth from Madikeri. After his father's retirement he is sent to Bengaluru in search of a job but then his life changes drastically thereon and he becomes an underworld don.",Chinthan,/name/nm7837216/,"Darshan Thoogudeep, 
Deepa Sannidhi, 
Kumar Bangarappa, 
Aditya","/name/nm3131753/,/name/nm4715473/,/name/nm8918010/,/name/nm2327605/",1044,
tt10308518,Down Under Cover,,,,"Action, Comedy",,A detective teams up with a lone wolf cop to investigate a string of robberies where the prime suspects are a group of male erotic dancers from Australia.,Peter Atencio,/name/nm1534595/,"Chris Hemsworth, 
Tiffany Haddish","/name/nm1165110/,/name/nm1840504/",,
